uid,latitude,longitude,date,split
tddl,44.868638,-93.524033,2013-09-03,test
tddm,38.76881669,-75.19656666,2018-05-23,train
tddn,35.67590081,-79.21948104,2019-12-05,test
tdeu,39.05775069,-95.73073059,2019-07-29,train
tdfe,43.79541796,-72.39685246,2017-07-28,train
tdfo,35.66341852,-79.24266554,2019-02-19,train
tdfz,32.9991,-117.206,2013-02-26,test
tdgi,37.9674,-121.464,2020-11-17,train
tdhi,39.1853,-121.704,2019-04-17,test
tdhx,36.158,-79.09881291,2015-06-01,train
tdja,44.14,-87.233333,2018-08-03,test
tdjg,41.788333,-81.945,2015-08-11,test
tdkb,37.5394,-121.122,2014-04-08,train
tdki,35.69905559,-79.17647355,2014-05-19,train
tdkp,35.742,-79.22617232,2016-04-06,train
tdmg,41.344867,-109.4538,2020-08-19,train
tdmx,35.91278603,-79.18018838,2014-03-19,train
tdom,35.71723342,-79.1427102,2018-06-12,train
tdor,42.027378,-78.967089,2017-10-02,train
tdpc,37.0062,-120.6,2017-07-13,train
tdpj,37.4583,-120.967,2016-06-14,train
tdqo,35.69117764,-79.19110599,2018-10-18,train
tdqq,38.1526,-121.501,2021-01-28,test
tdrs,34.9638,-120.642,2017-01-31,train
tdrx,36.9044,-121.75,2019-01-17,train
tdsd,40.703968,-80.29305,2019-07-29,train
tdtj,35.74,-79.07958312,2017-06-20,train
tdty,35.63951854,-79.28705717,2017-12-06,test
tdus,35.66568,-79.04764883,2015-06-26,train
tdva,35.91418358,-79.19137366,2014-08-25,train
tdvp,35.84,-79.0603039,2020-07-10,test
tdvq,36.43,-79.07478803,2019-07-29,train
tdwp,37.3222,-122.084,2019-09-16,train
tdwr,38.76050002,-75.20283333,2020-10-14,train
tdwx,40.77949407,-85.63747222,2017-08-01,train
tdxk,35.68968722,-79.19387428,2019-09-04,test
tdyd,36.8739,-121.745,2021-04-28,train
team,36.3247,-119.079,2013-03-26,test
tebg,35.68335292,-79.20563955,2015-10-12,test
tech,35.88284741,-78.94057475,2016-12-13,train
tecn,39.1853,-121.704,2018-08-22,train
tees,38.70782502,-75.08086667,2018-08-29,train
tefc,35.04,-79.12071212,2019-06-25,train
tehu,39.21067,-96.97298,2016-06-27,train
tejh,36.9003,-121.596,2014-08-27,train
tejy,37.4125,-120.759,2015-06-09,train
tekw,36.13,-79.11097364,2020-06-23,test
telj,36.79869,-107.60926,2018-04-04,train
temh,41.267694,-80.470129,2016-08-24,train
tenj,35.73386,-79.07898992,2015-10-14,test
tenl,40.82201,-77.46996,2018-10-18,train
teno,35.48,-79.05827711,2021-05-20,train
teps,41.60682,-80.30278,2021-08-05,train
tepz,41.80884,-72.424907,2020-05-27,train
teri,35.88449341,-78.95374852,2017-08-21,train
terw,38.785,-121.653,2014-06-17,train
teud,35.71954889,-79.13840946,2013-08-27,train
teuf,35.837,-78.001,2015-02-11,test
teui,41.58833,-75.3275,2018-09-13,train
teuu,36.7723,-121.788,2021-12-29,train
tevr,35.742,-79.20405032,2015-05-20,train
tewu,34.965,-79.0833401,2016-08-16,train
tewy,35.87449316,-78.87371161,2020-07-15,train
texd,33.0483,-117.227,2014-11-01,test
teyh,36.03,-78.68579884,2020-07-22,train
teyn,36.0745,-119.15,2013-08-07,train
teyp,35.62476,-78.71488058,2016-08-24,train
teys,35.89856208,-79.06634705,2016-08-10,train
teyy,34.97,-79.08408161,2021-05-25,train
tezu,37.6031,-121.132,2017-01-11,train
tfae,35.228,-79.12486457,2019-05-20,train
tfap,36.5,-79.06737295,2019-09-19,train
tfbl,35.64607,-78.67983335,2016-09-15,train
tfci,37.6939,-122.072,2015-02-06,train
tfcu,41.770584,-72.321969,2015-06-11,train
tfcy,39.21155,-97.00559,2016-07-18,test
tfdc,48.437167,-87.0985,2016-08-25,train
tfez,37.6106,-121.229,2021-08-10,test
tffe,35.46,-78.87122599,2019-09-17,train
tffg,34.941,-79.10093856,2016-06-15,train
tfhc,35.67504914,-79.22106292,2020-05-15,train
tfhd,35.69883,-79.08199,2015-09-24,train
tfhf,36.3559,-119.279,2019-07-16,train
tfhp,35.61,-78.94828016,2019-09-01,train
tfip,35.65365093,-79.26080777,2015-01-27,test
tfjl,43.133333,-87.0,2014-04-18,train
tfkv,38.785,-121.653,2017-05-16,train
tfnd,39.07775,-96.9059,2017-06-19,train
tfnk,36.7593,-121.755,2013-03-27,test
tfnq,34.9576,-120.631,2020-12-08,train
tfny,36.44,-79.04349638,2019-06-26,train
tfog,39.751936,-79.396803,2014-09-24,test
tfpp,35.51,-79.09451216,2018-04-11,train
tfqp,35.90042548,-79.08126076,2017-06-21,train
tfra,35.86598364,-78.80560566,2015-11-12,train
tfrt,35.68316662,-79.20598559,2015-11-12,test
tfsd,41.702596,-85.022696,2016-08-02,test
tfsk,41.80497,-76.65939,2017-09-18,test
tfsu,41.80278,-76.66694,2017-09-18,train
tfsy,35.69434479,-79.18522335,2016-08-10,test
tfsz,26.94453,-80.83291,2017-08-22,train
tftg,37.3992,-121.032,2018-03-02,train
tftt,35.65,-78.68381034,2021-05-18,train
tftu,41.3143,-80.745838,2018-09-05,train
tfua,35.87893427,-78.90925595,2015-06-10,train
tfvi,38.38889,-97.09306,2013-06-17,train
tfvq,35.64372366,-79.27924662,2019-12-05,test
tfvu,36.42,-79.0772103,2019-09-18,train
tfwg,39.4981,-84.98684167,2018-07-09,train
tfyz,37.83479568,-95.80003497,2019-07-08,test
tfze,40.70249154,-85.935575,2018-08-27,train
tfzp,35.72380724,-79.13050003,2013-06-19,train
tfzr,35.66642598,-79.23707951,2017-04-18,train
tgbf,37.8717,-121.526,2017-10-17,train
tgca,35.74755,-79.0802752,2015-09-17,train
tgch,35.90166774,-79.09120323,2017-12-06,train
tgcn,37.4972,-121.083,2014-02-10,test
tgcv,35.5513,-119.088,2020-02-05,train
tgcx,36.7962,-121.782,2016-04-27,train
tgdt,35.34,-79.04591864,2021-06-10,train
tggj,35.79,-79.03776205,2021-09-09,train
tghk,38.04947082,-99.82700111,2018-08-20,train
tgiq,42.056766,-78.879216,2018-09-25,test
tgky,35.67236106,-79.22605575,2021-12-02,test
tgla,37.0062,-120.6,2016-07-12,train
tgmp,37.4419,-121.003,2020-06-09,test
tgmt,40.64914,-75.67158,2020-07-31,train
tgmv,35.68117052,-79.20969313,2017-01-24,train
tgnv,37.5582,-121.164,2014-08-12,train
tgoi,37.74668,-97.77936,2016-06-20,train
tgos,35.71475825,-79.14730756,2016-08-31,test
tgpk,39.09447,-96.90462,2016-10-03,train
tgqg,40.40583,-76.07944,2020-06-09,train
tgqm,35.878,-79.12298608,2015-09-01,test
tgse,42.61886,-83.50544,2017-06-02,test
tgsw,33.1888,-117.36,2014-09-11,test
tgta,39.99504,-79.23886,2021-07-13,train
tgtl,37.4363,-120.036,2017-04-11,train
tgup,36.9599,-121.535,2021-12-14,train
tguu,37.8717,-121.526,2015-02-09,train
tgwe,35.71813831,-79.14102945,2018-05-01,test
tgws,39.309992,-80.034025,2015-08-31,test
tgxb,38.8121,-121.774,2017-03-21,test
tgye,35.6711634,-79.22828027,2015-05-06,train
tgyf,43.516667,-79.08,2016-08-13,test
tgyn,36.05,-76.68,2021-02-11,test
tgzl,34.9638,-120.642,2018-12-02,train
thaa,41.63436,-80.31254,2021-08-05,train
thbn,35.64734325,-79.27252361,2018-02-21,test
thbs,37.5582,-121.164,2019-03-12,train
thbv,38.2536,-121.48,2020-02-12,test
thca,39.006878,-80.472104,2020-09-24,train
thcl,34.97,-79.08457595,2021-06-23,test
thda,36.1606,-79.09797253,2015-06-01,test
thdg,35.63531342,-79.29486773,2014-10-08,train
thdi,35.04,-83.49,2017-07-10,test
thed,39.40763,-99.44667,2015-07-06,train
thei,39.09447,-96.90462,2015-08-17,train
thej,35.66269993,-79.24400025,2019-06-11,train
thfy,35.79,-79.0276281,2018-11-07,train
thgk,37.2953,-120.85,2015-03-18,test
thgu,37.2764,-120.954,2016-09-13,test
thhk,34.9772,-120.57,2020-03-17,train
thja,44.453333,-82.341667,2017-04-01,train
thjj,35.8923818,-79.01688324,2021-06-17,train
thkf,48.2295,-88.5455,2015-05-10,train
thki,36.7254,-121.73,2021-12-29,test
thkr,37.2141,-120.561,2013-12-10,train
thlj,34.4142,-119.556,2013-05-29,train
thlp,39.12498,-95.41258,2018-08-13,train
thnb,37.8717,-121.526,2016-02-18,train
thns,37.2486,-120.851,2015-08-11,test
thnt,35.72473876,-79.12876985,2016-07-29,train
thoo,35.53,-82.65,2017-08-15,train
thpu,35.70618832,-79.16322527,2016-06-08,test
thqk,36.3264,-119.354,2017-02-13,test
thqo,39.09447,-96.90462,2014-09-08,test
thqx,35.98,-78.82126505,2020-06-01,test
thqz,43.20149,-99.6198,2017-06-06,test
thrb,35.69801761,-79.17840147,2014-09-22,train
thsk,43.89,-82.056667,2018-04-03,train
thsm,35.49,-79.06252843,2021-05-11,train
thvl,35.67166908,-79.22734103,2015-02-11,test
thvn,34.446,-119.876,2015-12-14,train
thvt,37.868,-122.096,2014-02-26,train
thwp,40.72010333,-85.1058325,2019-07-16,train
thwq,35.87228814,-78.85606371,2019-06-11,test
thxi,35.72417985,-79.12980796,2018-06-07,train
thyn,39.1873,-121.908,2020-07-15,train
thyu,37.711671,-97.417576,2014-09-29,train
thzo,35.69642073,-79.18136751,2015-08-06,test
tiai,37.7705,-121.292,2020-10-20,train
tiap,44.37966,-74.36546,2017-09-07,train
ticm,35.85896483,-78.74943068,2020-05-18,train
ticu,40.502492,-80.086108,2016-08-15,train
ticv,35.87971068,-78.91547,2015-08-06,train
ticw,35.69873621,-79.17706676,2014-06-23,train
tidy,35.49,-79.06336881,2021-08-30,train
tiek,35.89089108,-79.00495227,2020-08-13,test
tiev,36.42,-79.07740803,2019-09-18,train
tigt,36.9425,-121.445,2017-12-13,train
tigy,38.7604,-120.71,2015-03-18,test
tiht,42.027378,-78.967089,2015-07-21,train
tihz,42.11,-81.575,2014-04-24,train
tiim,36.06,-78.76,2020-02-26,train
tiip,40.33789,-76.85813,2021-05-19,test
tijf,39.150576,-96.930349,2017-06-19,test
tikh,43.8867,-76.7339,2018-08-15,train
tilt,35.66067721,-79.24775723,2020-06-10,train
tior,46.039,-110.6921,2017-07-19,train
tiou,35.62476,-78.7069266,2016-05-25,train
tipa,41.484614,-80.442899,2016-07-21,train
tipv,37.8208,-121.5,2013-01-15,train
tipx,40.445907,-80.001323,2019-07-29,train
tirj,37.66,-120.875,2016-01-07,train
titj,39.701103,-79.394997,2014-08-05,train
tiwi,35.8564803,-78.72954573,2019-08-29,train
tixa,35.6496055,-79.26832173,2016-09-20,train
tixu,37.1145,-120.89,2013-06-11,train
tiya,36.1814,-120.049,2019-02-03,test
tiyi,38.5901,-121.731,2018-05-15,train
tiyz,41.1959,-78.50837,2018-08-01,test
tjdc,37.6003,-121.224,2016-03-08,train
tjej,35.98,-78.80635134,2019-05-29,train
tjeq,39.82640667,-95.52873464,2014-08-05,train
tjfa,35.3207,-120.806,2021-09-22,test
tjfr,41.977778,-81.756944,2014-04-24,train
tjfy,35.0228,-120.586,2018-04-16,train
tjgl,36.33,-79.07325558,2018-06-19,train
tjgn,43.133333,-87.0,2017-08-03,test
tjhi,35.69072519,-79.19194636,2019-03-26,test
tjhn,37.3772,-121.058,2013-03-12,train
tjhp,37.515,-121.012,2014-02-10,train
tjhw,35.89495951,-79.03751387,2015-05-20,train
tjid,35.71326783,-79.15007585,2016-10-05,train
tjlb,39.21067,-96.97298,2015-08-10,train
tjlx,35.63470128,-79.29600471,2015-05-20,test
tjmb,40.02583333,-85.30794444,2020-08-03,test
tjna,41.992305,-78.929219,2015-11-10,train
tjnk,35.478,-79.0567941,2016-05-18,train
tjnu,36.32683,-79.07281068,2013-08-08,train
tjph,37.515,-121.012,2019-05-14,train
tjpl,35.07,-78.88812819,2018-08-06,train
tjpz,41.63436,-80.31254,2021-09-02,train
tjqk,35.70826427,-79.15936943,2021-09-13,train
tjre,35.68822341,-79.19659315,2020-09-24,train
tjrm,38.2399,-121.565,2018-01-23,test
tjtd,34.446,-119.876,2017-01-10,train
tjtk,38.51301083,-95.70121672,2018-08-27,train
tjtx,37.4363,-120.036,2014-11-12,train
tjup,35.69367942,-79.1864592,2017-01-24,train
tjuv,35.66078367,-79.24755949,2020-05-18,test
tjvy,36.9425,-121.445,2016-11-29,test
tjwc,35.573,-78.93460926,2013-07-22,train
tjxr,35.6735321,-79.22388066,2021-05-24,test
tjyh,34.941,-79.10118573,2016-06-15,train
tjyn,35.87349935,-78.86575763,2020-01-09,test
tjza,38.814,-86.08063972,2020-06-15,train
tkax,47.606167,-86.818833,2014-08-26,train
tkbf,37.2953,-120.85,2020-06-09,train
tkbi,35.976,-78.76732713,2016-12-14,test
tkcu,37.3992,-121.032,2019-01-17,train
tkcw,43.63194,-124.1792,2017-07-20,train
tkcy,39.81892,-77.17978,2020-09-10,train
tkdo,35.978104,-105.91934,2018-04-11,test
tkej,43.516667,-79.08,2017-04-09,train
tkes,35.98,-78.80187723,2019-02-26,test
tkfh,36.7518,-121.742,2021-01-27,train
tkgb,35.1117,-118.615,2017-01-06,train
tkil,41.891667,-83.196667,2017-08-13,test
tkjm,36.8739,-121.745,2020-12-29,test
tkkc,41.309434,-80.461686,2015-07-22,train
tkkk,46.45783,-91.72485,2017-09-06,train
tkmp,36.3559,-119.279,2016-06-22,train
tknr,39.794631,-79.368053,2014-09-24,train
tkor,37.3132,-122.064,2016-02-01,train
tkoz,37.3725,-120.923,2015-06-09,train
tkpr,37.0062,-120.6,2015-05-12,train
tksk,35.6867596,-79.19931201,2021-09-09,test
tkvc,35.72367417,-79.1307472,2013-07-29,test
tkxh,36.3247,-119.079,2015-12-15,train
tkya,37.6106,-121.229,2015-04-14,train
tlao,37.2764,-120.954,2013-11-12,train
tlbe,35.79,-79.02609565,2018-05-09,train
tlbp,37.3079,-120.782,2021-07-13,train
tldi,35.79,-79.03390621,2020-08-13,train
tldn,35.976,-78.74545369,2015-07-16,train
tldo,35.64505439,-79.27677492,2019-06-11,train
tlea,37.2486,-120.851,2017-08-08,test
tlen,36.9003,-121.596,2018-09-26,train
tlfq,39.21067,-96.97298,2015-07-13,train
tlgj,36.7254,-121.73,2013-09-25,train
tlgw,35.86231895,-78.77627536,2014-06-10,test
tlhi,38.2408,-121.152,2015-03-17,train
tljj,35.8681576,-78.82300499,2016-11-21,test
tlka,35.62714271,-79.31004393,2015-09-09,train
tlkv,36.23742,-106.42957,2014-08-20,test
tlmj,36.37,-78.8483583,2019-06-25,train
tloi,36.03,-78.69275857,2021-03-10,train
tlqc,42.027378,-78.967089,2014-08-18,test
tlqd,35.64417611,-79.27840624,2019-09-04,train
tlto,40.57568,-79.6152,2021-08-11,train
tlvc,35.91284814,-79.1806855,2014-03-19,train
tlvf,37.1366,-120.762,2016-03-08,train
tlwu,41.69472,-80.09417,2020-09-21,test
tlxv,35.66171518,-79.2458293,2019-11-14,train
tmas,37.8819,-121.652,2014-04-15,test
tmav,35.68963399,-79.19397315,2019-10-17,test
tmbh,35.0228,-120.586,2016-08-23,train
tmcq,35.72308865,-79.13183475,2018-07-05,train
tmcz,38.42877,-82.25327,2017-08-24,test
tmdg,39.58638333,-84.99486667,2021-06-15,train
tmdl,35.68617408,-79.20039956,2015-11-12,test
tmdq,48.15853,-100.1792,2017-09-21,test
tmef,38.51613412,-95.70697032,2021-09-20,train
tmev,41.346514,-109.454676,2018-09-19,test
tmfh,36.12,-78.91149301,2018-05-21,train
tmfo,40.1125,-79.52821,2021-06-14,train
tmgu,36.07,-79.04695675,2020-07-22,test
tmgy,39.21067,-96.97298,2014-08-04,test
tmhd,35.8693067,-78.83220177,2017-07-20,train
tmif,41.55087787,-86.36162603,2018-07-16,train
tmil,37.2764,-120.954,2014-02-10,train
tmiy,38.1602,-121.206,2020-03-17,train
tmjc,35.51,-79.09683555,2018-04-11,train
tmjp,35.6292985,-79.30603979,2014-11-25,train
tmjq,38.1156,-121.494,2014-10-21,train
tmlc,35.67299981,-79.22486933,2021-07-12,test
tmmw,35.89477317,-79.0360225,2015-05-06,train
tmqf,38.9725,-94.67293,2016-09-06,train
tmra,36.00756,-78.96791655,2013-07-09,test
tmrp,35.70208966,-79.17083809,2018-08-09,test
tmsd,37.2639,-120.906,2020-02-26,test
tmsl,38.785,-121.653,2013-11-19,train
tmsp,35.907289,-79.13619293,2020-07-15,train
tmsu,35.89738192,-79.0569017,2016-04-06,train
tmsw,35.976,-78.75415335,2016-02-09,train
tmte,36.055,-78.763,2014-06-05,train
tmtu,35.66706474,-79.23589309,2017-01-24,train
tmvg,35.794,-79.0127485,2015-04-22,train
tmwn,36.055,-78.763,2015-08-13,train
tmwr,40.473408,-79.203151,2015-09-22,train
tmwu,36.31,-79.11675741,2020-10-13,train
tmxq,35.976,-78.74769074,2015-08-13,train
tmxr,38.0739,-121.212,2016-10-17,train
tmxv,35.66009169,-79.24884477,2020-09-24,train
tmyg,38.0609,-121.209,2017-05-16,train
tmyz,38.2104,-121.262,2015-01-20,train
tmzc,34.9414,-120.573,2017-01-10,train
tmzr,35.976,-78.72184031,2014-01-14,train
tnac,35.87461739,-78.87470585,2020-08-13,test
tnae,41.24576,-109.592962,2017-08-01,train
tnao,34.20618,-78.92615816,2014-06-03,train
tndn,38.8121,-121.774,2020-05-21,test
tnfn,35.70235581,-79.17034375,2018-07-09,train
tngp,37.515,-121.012,2015-01-13,train
tnhu,39.82640667,-95.52873464,2017-10-09,train
tnhy,36.9818,-120.221,2020-08-12,test
tnjl,35.90859338,-79.14663253,2021-04-28,train
tnjq,37.4806,-121.031,2021-06-15,train
tnjr,35.65548735,-79.25739684,2014-04-14,train
tnkp,40.64608,-80.5122,2019-09-17,train
tnkv,36.06,-78.76,2021-07-22,train
tnla,35.88287846,-78.94082331,2016-12-13,test
tnlg,35.976,-78.76459295,2016-09-13,train
tnna,42.11,-81.575,2017-08-13,train
tnnq,42.281667,-81.671667,2017-08-13,train
tnnu,35.573,-78.93784057,2013-09-30,train
tnqj,37.0062,-120.6,2021-03-09,test
tnrk,35.5621,-119.151,2018-04-03,train
tnrx,37.2583,-120.475,2019-12-04,train
tntm,41.69472,-80.09417,2020-08-31,train
tnvh,35.91188539,-79.17298009,2013-09-04,train
tnwa,41.003574,-81.060687,2016-08-02,train
tnwc,35.63126798,-79.30238168,2015-06-22,test
tnxg,35.66626629,-79.23737611,2017-06-21,train
tnxl,32.7414,-117.083,2013-05-15,test
tnxr,35.88840655,-78.98506732,2019-08-22,train
tnxw,36.635965,-105.449618,2017-07-19,test
tnya,36.7368,-121.734,2014-04-30,train
tnyd,36.39,-78.85730652,2019-08-28,train
tnye,36.13,-79.11186345,2020-08-18,test
tnyv,41.29126,-80.1833,2019-07-31,test
tnzp,35.53,-79.08200538,2017-06-27,test
toaf,37.61429993,-97.62981051,2018-07-23,train
tobi,36.03,-78.70593235,2021-12-14,train
todo,35.34306,-103.44917,2015-03-24,test
todv,35.72646871,-79.12555664,2019-05-20,train
todz,41.309434,-80.461686,2015-07-29,train
tohb,36.1,-78.89334799,2018-06-07,train
toim,36.14,-79.06974578,2021-08-10,train
toiy,35.70049278,-79.17380412,2013-07-30,train
toiz,38.66955668,-95.61899181,2018-09-10,train
tojg,35.64364381,-79.27939492,2020-01-09,train
tokb,38.780916,-95.549753,2021-07-12,train
tokc,35.6331044,-79.29897074,2015-12-07,train
tolm,35.8909532,-79.00544939,2020-09-24,train
toms,35.713,-79.03919563,2015-11-12,test
tomw,35.742,-79.23487199,2016-08-10,train
tono,40.4189,-122.214,2015-07-22,train
tonu,35.68319323,-79.20593615,2015-11-12,test
toof,35.91405935,-79.19037942,2014-08-05,test
toqe,36.14,-76.67,2021-09-16,train
toqi,39.0258,-121.727,2020-06-17,train
toqn,35.27816,-79.04418845,2015-08-18,train
toqu,35.66919391,-79.23193838,2015-12-07,train
torq,40.20305,-80.0094,2019-08-22,test
tosu,35.61,-78.99948391,2021-06-15,test
tosy,35.98,-78.8065999,2019-05-29,test
totx,35.63704337,-79.29165452,2015-10-12,train
toxx,41.021659,-80.999996,2017-10-10,train
toyo,36.039,-79.08798688,2013-09-25,test
tozt,39.3992,-99.42481,2017-09-05,train
tpaj,39.21067,-96.97298,2016-10-10,train
tpat,37.6003,-121.224,2020-09-08,train
tpbj,35.67,-79.05016996,2020-08-20,train
tpbn,35.794,-79.01981755,2016-08-10,train
tpcm,35.98,-78.83518452,2021-05-26,test
tpcn,34.97,-79.08511972,2021-09-29,train
tpcq,35.51,-79.0926831,2017-06-24,train
tpdh,39.21155,-97.00559,2017-06-19,train
tpdi,35.978104,-105.91934,2017-10-16,train
tped,35.68401829,-79.2044037,2015-08-06,train
tpek,35.46,-78.86923749,2019-05-20,train
tper,35.79,-79.02332735,2017-08-16,train
tpfn,40.22938,-77.27892,2021-08-30,test
tpft,35.67781707,-79.2159218,2018-12-06,train
tpgd,37.8189,-121.358,2020-01-22,test
tpgf,37.7025,-121.177,2015-04-08,train
tpgr,39.902,-75.17832,2017-08-17,train
tpgt,38.72020003,-75.08008333,2018-08-14,train
tpia,35.87657396,-78.89036525,2021-09-09,train
tpiz,35.6838586,-79.20470031,2015-08-24,test
tpji,43.503333,-79.353333,2017-08-15,train
tplp,35.69336004,-79.18705241,2017-04-18,train
tpmz,35.91281709,-79.18043694,2014-03-19,train
tpnj,35.62653057,-79.31118091,2015-12-07,train
tpnz,35.17,-84.3,2019-05-14,train
tppm,41.37746,-75.30423,2020-08-24,train
tpqi,41.267694,-80.470129,2013-06-24,train
tprg,35.91480471,-79.1963449,2014-11-25,train
tprw,36.3215,-121.295,2018-12-05,train
tptd,35.79,-79.02327792,2017-08-16,train
tpuc,35.98,-78.79466893,2018-08-16,train
tpue,34.63,-78.58,2019-01-15,train
tpvh,35.64377689,-79.27914775,2019-12-05,test
tpwc,35.98,-78.80038586,2018-12-17,test
tpxh,35.69043243,-79.19249013,2019-05-16,test
tpxq,35.64222,-78.89036525,2016-07-20,train
tpxw,36.33,-79.07330502,2018-06-19,test
tpzj,35.63675061,-79.2921983,2015-12-07,train
tpzl,35.98,-78.80833984,2019-06-13,test
tqah,38.1602,-121.206,2021-01-19,train
tqaw,41.992305,-78.929219,2019-10-08,train
tqbn,35.70400592,-79.16727885,2014-08-13,train
tqbo,42.516667,-79.893333,2018-08-13,train
tqbr,38.0739,-121.212,2015-01-20,test
tqdw,42.076563,-104.996733,2019-09-09,test
tqen,35.98,-78.77428686,2017-05-24,test
tqeo,37.4419,-121.003,2018-04-09,train
tqes,37.3166,-122.102,2019-02-11,train
tqfe,41.2266,-123.7719,2018-07-25,train
tqfg,35.3575,-120.812,2020-04-20,test
tqfm,35.86359227,-78.78646639,2014-11-25,train
tqfz,35.70371316,-79.16782262,2014-07-15,train
tqgf,38.814,-86.08063972,2018-08-06,train
tqgz,36.7025,-121.709,2014-04-30,train
tqhj,35.66003846,-79.24894364,2020-09-24,test
tqib,35.88,-79.12343099,2014-08-12,train
tqkj,35.13,-78.72283456,2019-08-02,train
tqnk,37.6106,-121.229,2017-07-11,train
tqoo,36.1814,-120.049,2019-03-06,test
tqpq,37.6399,-121.78,2017-04-11,train
tqrt,35.742,-79.22741513,2016-05-09,train
tqsw,34.73,-76.73,2018-12-18,train
tquq,36.9818,-120.221,2016-06-14,train
tqvc,36.9128,-121.744,2021-12-13,train
tqxq,39.693343,-79.388427,2014-08-26,train
tqye,35.69141717,-79.19066108,2018-08-09,test
tqyl,35.65436,-79.00743789,2016-06-22,test
tqyq,35.742,-79.20330463,2015-05-20,train
tqza,42.105059,-78.751274,2015-09-09,test
tqzn,35.66796963,-79.23421234,2016-07-19,train
trba,35.89579803,-79.04422504,2015-07-23,train
trfl,35.6312946,-79.30233224,2015-06-22,train
trgf,36.7723,-121.788,2017-09-28,train
trgo,39.845,-95.376,2015-09-14,train
trgx,36.115,-78.90801314,2013-06-19,train
trhm,40.97766,-90.09147,2017-08-08,test
trhx,35.68481673,-79.20292069,2015-05-20,train
trkd,35.70440514,-79.16653734,2014-08-13,train
trlu,35.91092263,-79.16527467,2013-06-04,train
trlx,35.7144921,-79.14780189,2016-09-15,train
trmi,35.61,-78.95449421,2018-08-28,train
troh,35.976,-78.76434439,2016-09-13,train
troi,35.69285436,-79.18799165,2017-07-20,test
trok,35.61,-78.95374852,2018-07-16,test
trpj,42.038186,-78.908886,2015-07-11,train
trpp,39.11775544,-94.63771926,2019-06-24,train
trpy,35.794,-79.01818623,2016-05-09,test
