uid,region,severity,abundance
whso,west,4,6317.5
whtl,south,4,1182.154
whtz,south,2,45.747
whvv,south,1,16.73
whwt,south,2,86.411
whyi,south,1,2.178
whyn,west,4,1930.8695
whyp,south,1,0.29
whyx,west,4,4485.0
wiaf,south,1,0.109
wiaw,south,1,0.157
wiek,midwest,3,441.945
wiep,west,1,0.865089456
wifj,west,4,1718.5
wiha,west,4,3454.5
wihu,south,2,27.801
wihy,west,4,1276.0
wijw,west,4,6526.5
winx,west,3,895.3025
wioj,west,4,2262.5
wiok,south,1,2.759
wipw,south,1,6.354
wiqf,northeast,1,0.0
wisy,south,1,0.278
witx,west,4,1718.34
wiuo,midwest,4,1355.13
wiwc,midwest,4,3417.75
wiym,south,1,0.968
wjau,south,1,13.071
wjea,west,4,2867.25
wjet,south,1,2.244
wjfb,south,1,0.726
wjff,northeast,1,5.067
wjgm,northeast,1,0.0
wjgo,south,1,12.453
wjja,south,1,1.0
wjjh,west,4,4415.0
wjjr,midwest,4,8045.67
wjku,south,3,171.127
wjld,south,3,412.286
wjmc,midwest,3,179.235
wjmd,south,1,0.472
wjmj,south,1,19.364
wjml,south,1,14.123
wjrj,midwest,1,0.256062244
wjto,south,2,50.089
wjtq,west,4,6590.0
wjxn,south,1,0.814
wjyc,west,4,6680.0
wjyz,midwest,2,21.579
wkac,west,4,3995.4905
wkaj,midwest,2,24.27382857
wkcv,south,3,153.361
wkcx,west,5,10975.0
wkhi,south,2,20.15
wkit,south,3,106.742
wkjd,west,4,1963.4345
wkkb,midwest,3,450.381
wklh,west,2,85.988
wklw,south,2,74.0752398
wkna,west,1,1.283374468
wkoc,west,4,5600.0
wkqg,west,4,2673.3515
wkrj,midwest,1,0.872
wktj,midwest,3,135.465
wkup,west,4,7615.0
wkwm,west,4,4052.5
wkxl,south,1,2.905
wkxx,midwest,3,101.43
wkya,south,2,24.205
wkzl,south,1,4.998
wkzx,south,1,1.98
wlan,midwest,3,266.805
wlbc,south,1,0.436
wlea,south,1,2.435
wleh,south,2,24.447
wles,south,4,1760.161
wlgh,west,4,1077.6665
wlgm,south,1,0.250872314
wlgu,south,2,43.568
wlkn,west,4,4867.5
wlld,west,4,5285.0
wlmr,south,3,103.838
wlop,south,3,152.489
wlpt,south,2,43.903
wlqi,south,1,13.086
wlrw,midwest,2,89.775
wlvw,south,1,4.647
wlxw,midwest,2,20.79
wlyw,west,4,5612.5
wmay,south,2,27.5
wmck,midwest,1,3.166063369
wmcm,west,3,286.5
wmdw,west,4,4480.0
wmgu,south,3,579.942
wmha,south,2,41.148
wmhs,south,2,31.932
wmhu,south,1,0.908
wmhy,south,1,9.775
wmkj,south,1,10.844
wmlm,midwest,3,606.696
wmlv,south,1,0.342
wmmh,south,2,35.062
wmnp,west,4,3360.473
wmqb,south,1,2.828
wmrk,south,1,2.641
wmrs,south,1,7.905
wmrz,midwest,3,879.48
wmss,south,3,564.21
wmto,south,1,1.291
wmuz,midwest,3,520.405
wmvb,south,2,30.809
wmvf,south,1,0.581
wmvm,south,2,52.355
wnbq,south,1,3.548
wneo,west,4,8430.0
wnet,west,4,4920.0
wnfg,south,4,1121.159
wnho,south,3,484.577
wnig,south,1,0.363
wnir,midwest,2,23.625
wnke,midwest,1,5.022
wnkq,midwest,1,0.08358968
wnli,south,1,3.703
wnlq,south,1,6.455
wnmf,south,1,0.545
wnmq,west,4,1693.75
wnne,west,4,2582.25
wnni,west,4,1865.0
wnox,west,4,3015.284
wnpz,south,2,34.6
wnqo,south,1,3.389
wnrd,northeast,1,0.651797249
wnrq,south,2,34.274
wnsv,northeast,1,4.381712756
wntz,west,4,1709.4275
wnuc,northeast,4,2274.667
wnud,midwest,1,0.030983772
wnvd,west,4,5292.5
wnvz,west,4,6357.5
wnwa,northeast,1,0.042149533
wnww,south,1,0.218
wnxg,midwest,1,1.618255238
wnzo,south,2,35.581
woaj,northeast,2,28.08245342
wobj,west,4,5945.0
woda,midwest,3,340.2
woeq,south,1,3.449
woer,midwest,3,677.148
wofj,west,3,418.56464
woim,south,1,1.743
wojg,south,1,3.001
wojz,south,3,250.76
wokw,west,2,28.16268
womv,south,1,2.178
woni,west,3,966.9455
wono,west,1,3.531141121
wopx,south,1,17.064
woqb,west,4,8757.5
wosx,south,4,2163.894
wotg,south,1,0.924
wotn,west,4,7670.0
wotv,west,4,2972.9495
wouf,south,2,52.863
woun,south,3,291.424
wovo,south,1,2.075
wovt,south,1,0.944
woxq,midwest,3,177.975
wozb,south,2,84.149
wozi,south,1,4.357
wozp,south,1,15.83
wpad,south,1,1.936
wpbp,south,1,12.344
wpco,west,4,4197.99055
wpel,midwest,1,17.64
wpfv,south,1,3.086
wpgx,south,3,219.076
wphe,south,1,6.887
wphy,south,1,10.65
wpis,south,2,40.664
wpjp,west,4,6007.5
wpjt,south,2,24.105
wplm,south,2,74.55
wplt,west,4,4145.2895
wpmj,midwest,1,0.256692492
wpnc,midwest,1,1.119293206
wpob,west,4,6747.5
wppx,south,1,3.485
wpqt,west,4,6147.5
wprm,south,2,70.435
wpth,midwest,3,451.395
wptx,south,2,34.613
wpuf,south,1,0.884
wpza,midwest,3,453.645
wqaz,west,4,6487.5
wqcw,south,1,5.664
wqes,south,2,87.137
wqic,west,2,70.015
wqjg,south,1,2.625
wqka,south,1,1.312999964
wqkb,south,3,114.085
wqll,south,3,104.4000015
wqlm,south,4,2876.237
wqmf,south,1,8.84
wqmr,south,2,22.911
wqnq,south,2,21.288
wqos,south,3,237.883
wqpe,northeast,1,0.135516827
wqqw,midwest,3,113.497
wqrc,south,1,10.65
wqst,south,1,1.452
wqsv,south,1,0.342
wqtd,west,4,5645.0
wqtj,midwest,1,0.22382144
wqtt,south,2,59.906
wqvs,west,4,5526.0455
wqxa,south,3,732.965
wqxd,south,3,135.27
wqxm,midwest,3,607.95
wqxy,south,1,1.78
wqzi,south,1,6.535
wqzw,south,1,19.751
wrcb,northeast,2,72.657
wrdh,south,1,10.608
wrha,south,4,7334.004
wrhn,west,4,2868.25
wril,northeast,1,0.242473118
wrir,west,3,618.5
wrje,south,1,2.578
wrjo,south,2,41.417
wrke,midwest,1,3.802
wrmw,west,4,2905.12027
wrni,west,4,5735.0
wrnj,midwest,1,2.335509801
wrop,west,4,3545.5
wrox,northeast,1,3.31301453
wrpv,south,2,54.218
wrqa,midwest,3,132.3
wrrs,south,1,14.0
wruj,west,4,3562.5
wrul,west,4,3370.0
wrvi,midwest,2,58.511
wrxf,west,4,1543.346
wrxx,west,4,4070.39
wsac,northeast,1,0.724821429
wsbf,northeast,1,12.87755276
wsbt,west,4,3356.680005
wsbx,south,1,0.254
wsch,south,1,13.863
wsdu,south,2,92.946
wsfl,south,2,99.118
wsho,west,4,8272.5
wsie,south,1,3.227
wsjp,south,1,17.79
wsla,west,4,1850.2935
wsli,west,4,6560.0
wsln,midwest,3,837.9
wsot,midwest,1,0.404320096
wsou,northeast,1,18.4
wspe,west,4,1534.026663
wsrd,south,2,24.689
wsth,midwest,2,21.122
wstj,south,1,1.095
wswc,west,4,3083.6705
wswg,south,3,226.182
wsxo,south,2,71.162
wsxp,south,1,5.683
wsye,northeast,3,272.8
wsyy,midwest,2,88.83
wszo,west,4,9697.5
wszs,west,4,5802.5
wtaw,south,2,90.364
wtbi,northeast,3,143.933
wtbo,south,1,12.909
wtcf,west,4,2111.25
wtdi,south,2,33.402
wtfg,south,3,239.303
wtha,south,1,9.961
wtkj,south,3,142.323
wtlv,west,4,4882.5
wtnf,south,1,2.905
wtnm,west,4,3117.5
wtoa,northeast,2,57.7044
wtou,midwest,1,18.9
wtoz,south,1,9.642
wtpe,south,1,1.002
wtqh,south,3,333.443
wtrr,south,1,10.529
wtsg,south,1,8.133
wtsu,northeast,2,30.72777108
wtxj,south,1,3.417
wtxm,midwest,1,6.757
wtxr,south,1,11.236
wtyu,west,4,1608.476
wtza,south,1,12.272
wtzr,south,1,2.541
wtzz,south,3,166.468
wucz,south,1,1.245
wudg,west,4,1265.0
wudl,midwest,4,2571.6
wudw,south,3,150.492
wuex,midwest,3,951.198
wufq,south,1,9.149
wufu,west,4,2559.27814
wugz,west,4,5762.5
wuhw,south,2,88.0
wuhy,south,1,4.508
wulv,west,4,4614.2255
wunh,south,1,1.307
wunk,south,1,3.227
wuoa,northeast,1,0.091443633
wuou,south,1,5.532
wuql,midwest,3,442.3
wuqs,south,1,15.249
wurj,west,1,0.82135966
wusa,midwest,2,27.344
wutf,west,4,2298.854
wutw,south,1,1.452
wuub,south,3,305.615
wuvt,south,2,31.345
wuxi,south,1,4.469
wuyu,northeast,2,30.81833333
wuyz,midwest,4,1111.95
wvaz,south,1,0.726
wvbk,south,2,25.415
wvbn,midwest,1,0.086068702
wvbx,south,1,0.563
wvfb,west,4,1339.5
wvfe,south,1,2.905
wvgd,south,2,38.727
wvhu,south,1,3.721
wvhv,south,2,23.382
wvjn,south,2,20.036
wvkc,south,2,34.371
wvkh,west,4,8075.0
wvky,west,4,6240.0
wvmq,midwest,1,0.793
wvmz,midwest,3,247.275
wvpd,northeast,1,10.01142241
wvpq,south,1,0.25
wvri,south,2,22.365
wvrj,south,3,387.758
wvti,south,2,35.145
wvtt,south,2,21.784
wvtx,northeast,2,77.333
wvvu,midwest,3,162.65
wvwg,south,1,2.641
wvwv,northeast,2,62.224
wvyg,south,2,25.415
wvyy,south,1,2.504
wvzi,south,2,65.353
wvzl,west,4,1562.885
wwcs,south,1,8.786
wwde,northeast,2,93.333
wwhk,south,2,23.236
wwht,midwest,3,250.26
wwjp,west,1,17.885
wwlz,south,2,58.091
wwmq,west,4,4112.7245
wwne,south,1,1.173
wwnx,south,1,1.688000023
wwqi,midwest,3,599.13
wwqs,south,3,294.812
wwsc,northeast,3,121.12
wwtc,west,4,5397.5
wwto,south,2,48.07
wwxl,west,4,3118.499995
wxam,south,1,3.631
wxcb,south,1,3.376
wxdw,south,3,121.739
wxer,west,4,4451.4005
wxfa,west,4,8828.1365
wxff,south,1,0.447
wxga,midwest,1,0.0
wxhd,midwest,1,0.663518083
wxin,south,3,181.536
wxiu,west,4,5662.5
wxmg,west,2,79.8
wxnv,south,3,200.185
wxod,south,3,106.5
wxpb,northeast,1,2.523420367
wxpv,west,4,5907.056
wxqr,south,1,1.089
wxrh,northeast,1,0.0
wxso,south,1,4.357
wxtf,west,4,2015.5385
wxtu,south,1,0.436
wxwq,northeast,2,38.667
wxxu,south,2,45.124
wxyf,west,4,5767.5
wxyq,midwest,3,116.344
wxze,south,1,0.282
wxzk,northeast,4,1228.667
wybi,west,3,517.5485
wybl,west,4,2318.393
wycx,south,3,165.952
wydl,west,4,5997.5
wydz,south,2,98.619
wyeh,south,1,5.664
wyfb,south,3,376.14
wyfv,south,1,0.29
wyjo,south,2,27.243
wyjr,midwest,1,6.297
wyli,west,4,4142.033
wylt,northeast,4,1744.267
wymd,south,1,0.726
wynj,west,4,2077.5
wynv,midwest,2,86.857
wyoq,midwest,3,318.15
wyoy,south,1,16.096
wyrz,west,4,4162.5
wysq,south,1,0.138769231
wyst,west,3,219.546
wytl,west,4,5132.5
wytu,northeast,3,100.0
wyuk,northeast,3,254.667
wyvg,west,4,6367.5
wyxb,west,3,732.4775
wzar,south,2,35.688
wzaz,west,4,4637.5
wzbp,midwest,3,289.175
wzbw,west,4,5167.5
wzbx,west,4,1520.5505
wzby,midwest,3,129.692
wzdy,south,2,43.568
wzfo,northeast,3,504.0450061
wzfq,south,1,9.682
wzfx,south,1,11.183
wzge,west,4,4820.0
wzgv,west,4,3770.792
wzhx,west,4,6322.5
wzkv,midwest,3,132.6
wzlc,south,1,14.684
wzlr,south,1,0.29
wzng,midwest,3,143.955
wznv,south,2,94.543
wzov,south,4,2480.798576
wzpx,midwest,2,43.2533
wzqc,south,1,1.38
wzqm,west,4,7667.5
wzqs,south,1,16.266
wzsr,south,2,29.626
wzta,northeast,3,220.867
wzut,west,4,2295.5975
wzxb,west,3,541.961
wzzo,west,3,507.779
xaag,south,1,7.054
xabe,south,2,20.332
xabr,south,1,0.29
xabs,northeast,1,0.280414508
xacb,west,2,28.603
xafg,west,4,3478.334066
xagt,midwest,3,177.849
xahc,west,4,1620.5
xajc,midwest,1,0.324460432
xajd,south,1,11.618
xakf,south,1,1.614
xaki,south,2,29.046
xamv,west,4,1269.8335
xanf,northeast,3,205.6254237
xaqx,west,4,5665.0
xarh,south,2,31.079
xarq,west,4,2849.8735
xauh,south,2,29.615
xauw,west,4,5216.678
xavg,west,1,2.4
xawj,west,4,9247.5
xaxh,west,4,5057.1095
xbbe,south,3,151.711
xbbk,south,3,911.062
xbbx,south,1,3.921
xbcu,midwest,3,266.843
xbcy,west,4,6455.0
xbel,south,1,3.522
xbgy,south,2,37.503
xbhr,midwest,1,5.539728069
xbiv,south,1,0.913
xbjn,west,4,1100.462
xbkw,northeast,1,0.0
xbmp,west,4,4343.936
xbnf,south,3,227.778
xbnu,west,2,71.161
xbrg,west,4,1758.275
xbrv,south,3,117.271
xbul,northeast,1,0.0
xbvo,south,2,37.275
xbwq,south,1,5.297
xbxh,west,4,3912.5
xbxy,west,4,2692.25
xbye,northeast,1,1.3168552
xbzf,midwest,3,173.958
xbzk,south,3,879.326
xcan,west,1,0.85
xccd,northeast,3,334.854
xcdb,midwest,1,8.19
xcdv,south,1,11.86
xcfd,west,4,6812.5
xchu,midwest,2,78.6326587
xchy,midwest,1,13.886
xcmj,south,1,7.261
xcml,south,1,1.106
xcmq,midwest,2,31.053
xcmt,west,4,3927.104
xcoz,south,1,0.726
xcrh,south,2,76.971
xctj,south,2,45.471
xcty,midwest,1,0.22172898
xctz,west,4,1507.5
xcuu,west,4,1663.2915
xcva,south,1,3.631
xcwa,west,4,5480.0
xcws,northeast,3,289.333
xczx,midwest,2,20.187
xdbv,south,2,30.175
xdbx,south,1,3.757
xdfz,south,2,21.348
xdga,midwest,2,22.156
xdhb,northeast,3,354.8
xdif,west,4,6547.5
xdjj,south,1,16.155
xdmj,south,3,440.524
xdng,south,1,2.096
xdpj,south,3,103.112
xdst,west,4,7185.0
xdtt,midwest,1,2.331
xdtz,west,1,17.50689393
xdvc,south,1,8.714
xdxx,south,1,7.824524044
xdzg,south,1,9.392
xdzk,south,3,122.96
xead,south,4,1512.055
xeai,south,1,6.455
xebz,west,4,2193.526663
xedw,west,4,2348.17325
xeei,midwest,1,0.501393836
xeer,south,3,329.5227221
xefv,south,1,14.232
xegp,south,1,0.041452206
xeif,south,2,25.124
xeil,west,4,3953.75
xejn,midwest,2,53.891
xekf,west,4,5115.0
xelj,south,1,4.72
xelq,south,1,2.324
xelz,west,4,3275.0
xema,south,1,3.882
xeoq,midwest,2,98.91
xepx,south,1,8.133
xern,midwest,1,9.568123667
xerx,west,4,1970.0
xetk,south,1,0.395
xewc,south,1,10.767
xewj,west,1,0.4
xewk,south,1,7.624
xewo,south,1,1.561
xeyg,south,1,4.380000114
xezb,west,4,6322.5
xezw,west,4,5940.0
xfba,south,3,157.814
xfbw,south,3,254.149
xfcx,west,4,5324.1425
xffa,south,1,17.183
xffq,south,1,1.259
xffw,midwest,1,1.920872191
xfhj,west,4,1380.5
xfhs,west,4,3342.5
xfik,south,1,3.631
xfiu,south,3,304.166
xfjc,south,1,16.407
xfko,south,3,339.591
xflt,midwest,1,0.493077979
xfmj,west,4,6470.0
xfnq,south,3,308.367
xfnt,west,3,257.5915897
xfrf,south,1,13.406
xfst,south,1,1.962
xfum,west,4,4527.5
xfun,midwest,2,30.87
xgal,west,4,5940.0
xgdx,northeast,1,0.213946869
xgek,northeast,2,49.71738095
xgfw,south,1,8.852
xghp,south,1,2.003
xghq,south,1,4.174
xgit,south,3,318.983
xgko,south,1,4.696
xgml,south,1,0.664
xgmr,south,1,0.016
xgod,south,1,2.905
xgoe,south,2,48.288
xgof,northeast,2,79.067
xgpn,midwest,1,3.465
xgqe,south,2,53.88
xgrd,west,4,4622.75
xgrs,south,1,0.218
xgse,midwest,1,1.043981481
xguv,south,2,29.046
xgvk,south,2,28.682
xgvm,midwest,1,0.233663957
xgvr,south,1,11.147
xgwa,west,3,585.935
xgwb,northeast,3,989.333
xgwh,west,4,6335.0
xgxg,south,1,4.007
xgxs,south,1,1.343
xgym,south,1,18.153
xgyq,midwest,4,2073.9
xgyr,west,3,752.0165
xgzi,south,1,7.624
xhaa,west,4,1379.5
xhaw,west,4,5460.9155
xhkh,midwest,3,311.22
xhkv,south,1,0.968
xhln,west,4,2810.1245
xhlw,west,4,1850.0
xhmg,south,1,0.656
xhmp,midwest,3,398.79
xhmy,south,1,6.777
xhon,northeast,1,2.266053922
xhot,west,4,6117.5
xhpg,south,2,45.505
xhpi,south,1,15.067
xhqj,south,3,509.267
xhqy,south,1,2.641
xhrg,south,3,717.425
xhrn,midwest,1,0.564
xhth,midwest,1,15.75
xhtn,south,2,62.24
xhtv,northeast,3,154.6
xhuc,south,3,120.539
xhuh,south,4,1145.266
xhvi,south,1,1.691
xhzd,south,2,33.039
xhzf,south,2,60.512
xhzo,south,1,3.001
xhzz,west,4,1312.1345
xiaa,south,1,14.523
xiaq,south,1,0.253
xibk,south,3,261.773
xicu,midwest,1,0.62618741
xidt,midwest,3,131.04
xidz,west,4,4816.1285
xigo,south,3,726.865
xiiv,south,1,14.523
xiki,south,2,39.534
xikt,midwest,3,148.106
xill,south,2,44.73
xing,west,4,1982.9735
xinr,south,1,18.095
xioe,south,1,0.436
xiot,south,1,11.909
xiox,midwest,2,20.56872554
xipe,west,4,4540.0
xiqi,midwest,1,1.145894754
xiqy,south,1,9.359
xirj,west,4,1366.5
xirq,south,1,2.905
xisl,south,2,63.9
xiuh,south,1,5.809
xiul,midwest,3,182.763
xixc,south,1,1.614
xizc,west,4,6877.5
xizw,west,4,6392.5
xjbq,west,1,1.92180274
xjck,midwest,1,4.095
xjcl,south,2,43.568
xjei,south,1,18.032
xjel,south,1,6.196
xjfh,midwest,2,97.65
xjfy,west,4,2302.1105
xjjq,south,2,34.129
xjkd,midwest,1,0.699
xjkj,south,3,345.158
xjlp,south,1,5.854
xjmg,south,1,12.417
xjmp,south,2,22.17
xjqe,south,1,0.598
xjqv,south,1,0.581
xjwi,west,4,1551.146663
xjwz,south,3,256.508
xjxx,northeast,1,0.175623053
xjxz,south,1,10.373
xjzl,northeast,3,621.267
xkas,south,2,30.498
xkco,west,4,3202.5
xkct,west,4,1654.067
xkcy,northeast,2,80.84926667
xkdb,south,1,6.39
xkfa,south,1,1.983
xkff,northeast,2,39.30142857
xkgh,midwest,3,126.0
xkhh,south,1,0.29
xkhk,west,4,6045.0
xkhl,south,1,2.582
xkiw,south,1,2.723
xkjt,midwest,3,135.612
xkld,south,1,0.654
xklm,south,1,6.224
xkmc,west,4,1878.7655
xknc,south,3,344.674
xkni,west,4,4519.787
xknl,south,1,1.307
xkny,west,3,305.876
xkpm,midwest,1,3.610732
xkqb,west,4,3275.0
xkqd,south,2,20.54
xkqz,south,3,106.742
xkts,south,3,450.69
xkvq,west,4,7050.0
xkxb,south,1,1.694
xlbp,west,4,5285.0
xlcw,south,1,0.145
xlfv,south,3,121.991
xlgu,midwest,3,368.36
xlix,south,1,1.064
xljd,south,1,0.254
xlkc,midwest,1,14.175
xlkd,west,4,6242.5
xllo,south,3,338.25
xlnd,west,4,6840.0
xlon,midwest,1,0.633796447
xlop,south,2,79.764
xlpm,northeast,2,32.6975
xlqd,south,1,10.166
xlrd,south,3,136.676
xlru,northeast,3,172.9026
xlsn,south,1,1.983
xlue,midwest,3,392.49
xluw,west,4,5477.198
xlvk,west,4,4932.5
xlwf,northeast,3,125.2964228
xlyf,south,1,2.033
xlzi,south,1,16.52
xlzl,south,1,4.647
xmal,south,1,3.631
xmao,south,1,0.614
xmbh,south,1,2.021
xmbk,south,1,0.47
xmbl,northeast,1,0.49379562
xmch,south,1,1.089
xmcp,south,3,150.475
xmea,south,2,33.886
xmid,south,2,91.494
xmii,south,2,47.441
xmky,west,4,2222.879998
xmlv,midwest,2,20.81538462
xmmi,south,1,15.249
xmnx,south,1,0.894
xmod,midwest,3,446.151
xmpg,west,2,63.75
xmpm,south,2,81.328
xmpv,midwest,1,8.283
xmpx,west,4,3602.5
xmpz,northeast,1,3.8
xmsg,south,2,79.875
xmtr,south,1,0.783
xmuz,midwest,2,83.542
xmxv,west,4,4587.5
xnaf,south,2,23.46
xnai,west,4,7030.0
xnan,midwest,1,2.632
xndc,south,1,6.172
xndh,south,1,0.581
xned,south,1,3.05
xney,west,4,1077.6665
xngi,west,4,6962.5
xnhd,south,1,2.033
xnhx,south,1,6.144
xnhz,west,4,5990.0
xnib,south,3,174.435
xnjr,south,1,0.232
xnlg,south,1,2.817
xnli,midwest,1,1.930872727
xnmu,south,1,9.682
xnov,south,1,3.068
xnox,west,4,6402.5
xnqf,south,1,0.617
xnrg,west,4,2409.575
xnsc,west,4,3824.5
xnsd,south,2,94.398
xnse,west,4,3406.064
xnss,west,4,5610.0
xntk,west,4,5022.5
xntw,south,1,16.701
xnuy,west,4,5242.5
xnxf,northeast,1,5.216566667
xnxk,south,1,3.268
xnxx,south,2,82.78
xnxz,west,4,5257.5
xnyj,midwest,3,195.3
xoao,midwest,1,0.550080186
xodu,south,2,72.614
xodz,west,4,5105.0
xoed,northeast,4,3337.333
xoej,northeast,3,762.5658333
xofh,west,4,4721.69
xohz,south,1,1.672
xojp,west,4,1422.8555
xojv,west,4,1891.7915
xokj,west,4,1787.5835
xokp,midwest,2,44.016
xoms,south,3,147.406
xonb,west,4,2640.7865
xonf,west,4,4047.5
xooe,south,2,29.046
xoox,south,2,35.6179
xoph,west,4,6917.5
xosd,south,1,0.462
xosn,west,3,647.8085
xoun,south,2,43.568
xovl,west,4,2468.192
xowa,midwest,4,4583.25
xowr,south,1,17.163
xoxe,south,2,40.955
xoxg,midwest,3,103.326
xoyu,south,4,1371.677
xpai,south,1,12.949
xpbk,northeast,3,562.8958333
xphl,midwest,1,0.551473742
xpka,midwest,3,126.0
xpkc,northeast,5,14002.533
xpkh,west,4,3432.116
xplw,west,4,3760.0
xpma,midwest,2,51.0219
xpmm,northeast,1,8.48718
xpnb,northeast,1,0.151342282
xpod,west,4,3946.643
xppm,south,1,11.295
xpqd,midwest,1,8.487378008
xpry,west,4,5610.0
xpsl,west,4,2824.5
xpsz,northeast,2,38.71591216
xpuu,south,2,29.046
xpvy,south,2,47.635
xpzt,northeast,1,1.498076923
xqan,northeast,1,1.225543478
xqbv,south,1,1.017
xqdi,south,1,5.218
xqgi,south,1,1.815
xqhz,south,1,15.539
xqin,south,1,0.071587302
xqmy,south,2,24.054
xqov,west,4,7540.0
xqqn,south,1,1.307
xqrh,northeast,1,19.1646
xqrl,northeast,1,0.0
xqul,south,1,16.266
xqun,south,4,1545.95
xqvd,midwest,3,195.905
xqvu,midwest,1,0.717576924
xqwd,south,1,17.427
xqxd,south,1,0.167103586
xqyq,south,1,8.036
xqzj,northeast,1,0.72275641
xrbb,south,3,121.991
xrbz,south,3,901.284
xrdw,south,3,632.612
xrek,south,1,17.88000011
xres,west,4,5397.5
xrgj,west,4,7652.5
xrhd,west,4,7455.0
xrkj,south,1,2.178
xrku,south,1,7.624
xrkx,south,2,36.597
xrlb,midwest,1,1.067598942
xrlr,south,2,48.651
xrnc,west,2,31.44267447
xrng,south,1,0.363
xrnr,south,1,1.044
xrod,south,3,873.787
xrpq,west,4,7940.0
xrrl,south,1,2.905
xrro,south,2,60.788
xrsi,west,4,5267.5
xrsl,midwest,1,14.4446204
xrsu,south,1,12.476
xrtb,south,3,168.303
xrxe,west,4,3178.25
xrxo,south,2,29.046
xrxv,south,3,198.236
xryk,west,2,94.1
xryq,south,1,0.145
xsad,south,1,1.584
xsai,midwest,3,220.401
xsba,south,1,2.541
xsbu,west,3,448.01
xsfi,west,4,5535.0
xsfp,south,2,22.873
xshg,south,2,29.046
xshi,west,4,5712.5
xsho,midwest,3,221.445
xshv,west,4,6662.5
xsie,south,1,2.213
xsih,south,3,127.8
xsii,south,1,1.162
xskl,south,2,21.058
xsle,west,4,4140.0
xsln,south,1,7.261
xsnh,west,4,5685.0
xspw,west,4,1730.0
xsqd,south,3,204.626
xsqz,midwest,3,394.714
xstl,south,1,11.618
xstz,south,1,10.287
xswg,northeast,1,0.0
xszu,west,4,5089.25
xtax,midwest,3,920.115
xtbe,west,4,2085.086663
xtbk,west,4,5690.0
xtca,west,4,6170.0
xtdh,west,4,4910.0
xtdj,south,2,78.35
xtfj,midwest,3,832.545
xtfu,south,1,0.1
xtgh,south,1,7.005
xtgy,south,3,190.612
xtil,south,2,34.564
xtkf,west,1,0.213895745
xtnf,northeast,3,443.9128571
xtny,west,3,380.7755
xtoi,south,1,0.145
xtop,south,1,5.2316
xtoq,south,1,9.016
xtpt,west,4,3637.2755
xtqe,west,4,4329.25
xtql,midwest,2,21.39302288
xtrh,south,1,6.051
xtsp,south,3,223.651
xtsy,midwest,1,14.49
xttl,west,4,1052.773332
xttn,midwest,2,88.2
xtwd,south,3,224.147
xtxm,south,1,8.714
xtzk,south,1,4.28
xucx,midwest,1,0.551087231
xueg,south,2,44.73
xufu,midwest,3,946.26
xugn,midwest,1,6.54
xugq,south,3,292.338
xugw,south,4,2266.517
xuhl,midwest,2,66.465
xuhq,midwest,3,177.76
xuhv,south,2,87.863
xuih,south,1,12.383
xulv,west,3,376.813333
xung,west,4,2022.0515
xunz,west,4,5617.5
xuoc,west,3,761.786
xuop,midwest,3,298.144
xupr,south,2,72.614
xuro,northeast,1,7.908956316
xurw,south,1,14.025
xuti,south,2,30.982
xutt,west,4,5516.276
xuty,south,1,7.054
xuub,northeast,1,0.0
xuuk,south,1,13.651
xuxz,south,3,135.062
xuyh,northeast,3,669.325
xuzh,south,2,43.859
xuzl,west,4,8007.5
xuzx,midwest,1,5.227
xvbk,northeast,3,141.333
xvbr,west,4,4860.0
xvcz,south,2,46.473
xvdx,west,4,4750.0
xvek,west,4,7085.0
xvel,northeast,1,0.50102733
xvhe,south,2,37.317
xvhw,west,4,3777.305
xvif,northeast,1,5.169153846
xvij,west,4,5927.5
xvik,south,1,2.033
xvjh,northeast,1,0.331617647
xvjk,west,4,5427.5
xvju,northeast,3,155.233
xvmp,south,2,60.996
xvmx,west,4,1193.75
xvny,midwest,2,87.255
xvol,west,4,1561.32
xvoq,midwest,2,20.944
xvpc,west,4,4707.5
xvpx,midwest,1,15.35427874
xvse,northeast,1,0.0
xvtf,south,2,78.423
xvtn,south,1,19.315
xvtx,midwest,1,7.875
xvwc,south,2,47.925
xvxq,south,1,0.415
xvxx,south,2,62.125
xvyt,west,4,7450.637
xvzb,midwest,4,5103.0
xvzt,south,2,24.568
xwgk,west,4,1696.4015
xwjz,south,2,29.99
xwkm,south,2,43.568
xwks,south,2,65.062
xwlv,south,1,9.682
xwmc,south,1,13.877
xwni,west,4,5548.841
xwqb,south,2,40.329
xwqn,midwest,3,148.4
xwqv,west,4,4612.5
xwqx,south,2,21.784
xwur,midwest,1,18.27
xwvk,west,4,5643.2795
xwvw,south,1,0.363
xwwt,west,4,1445.651
xwxf,south,2,52.524
xwyv,south,3,201.504
xwzc,northeast,1,8.052746304
xxax,south,2,22.075
xxei,west,4,5960.0
xxew,south,2,91.494
xxex,south,1,14.414
xxgl,south,1,0.024191571
xxhp,west,4,4932.5
xxhr,west,4,7332.5
xxjq,west,4,6997.5
xxla,south,1,0.908
xxls,midwest,1,0.524418605
xxlt,south,3,698.546
xxmx,south,2,29.74
xxno,south,2,73.046
xxqw,south,1,16.701
xxqx,south,3,338.794
xxrf,south,2,32.346
xxsb,south,1,0.194
xxts,west,4,5060.0
xxui,south,1,10.327
xxur,midwest,1,0.137098138
xxvi,south,3,127.8
xxwi,west,4,5175.0
xxww,northeast,1,3.8
